measurement,time,value
generated,2022-08-14 08:45:00, -0.0
generated,2022-08-14 09:00:00, -0.0
generated,2022-08-14 09:15:00, -0.0
generated,2022-08-14 09:30:00, -0.0
generated,2022-08-14 09:45:00, -0.0
generated,2022-08-14 10:00:00, -0.0
generated,2022-08-14 10:15:00, -0.0
generated,2022-08-14 10:30:00, -0.0
generated,2022-08-14 10:45:00, -0.0
generated,2022-08-14 11:00:00, -0.0
generated,2022-08-14 11:15:00, -0.0
generated,2022-08-14 11:30:00, -0.0
generated,2022-08-14 11:45:00, -0.0
generated,2022-08-14 12:00:00, -0.0
generated,2022-08-14 12:15:00, -0.0
generated,2022-08-14 12:30:00, -0.0
generated,2022-08-14 12:45:00, -0.0
generated,2022-08-14 13:00:00, -0.0
generated,2022-08-14 13:15:00, -0.0
generated,2022-08-14 13:30:00, -0.0
generated,2022-08-14 13:45:00, -0.0
generated,2022-08-14 14:00:00, -0.0
generated,2022-08-14 14:15:00, -0.0
generated,2022-08-14 14:30:00, -0.0
generated,2022-08-14 14:45:00, -0.0
generated,2022-08-14 15:00:00, -0.0
generated,2022-08-14 15:15:00, -0.06
generated,2022-08-14 15:30:00, -0.03
generated,2022-08-14 15:45:00, -0.0
generated,2022-08-14 16:00:00, -0.04
generated,2022-08-14 16:15:00, -0.19
generated,2022-08-14 16:30:00, -0.01
generated,2022-08-14 16:45:00, -0.0
generated,2022-08-14 17:00:00, -0.0
generated,2022-08-14 17:15:00, -0.23
generated,2022-08-14 17:30:00, -0.38
generated,2022-08-14 17:45:00, -0.29
generated,2022-08-14 18:00:00, -0.3
generated,2022-08-14 18:15:00, -0.4
generated,2022-08-14 18:30:00, -0.0
generated,2022-08-14 18:45:00, -0.98
generated,2022-08-14 19:00:00, -0.11
generated,2022-08-14 19:15:00, -0.71
generated,2022-08-14 19:30:00, -1.34
generated,2022-08-14 19:45:00, -1.36
generated,2022-08-14 20:00:00, -0.39
generated,2022-08-14 20:15:00, -0.11
generated,2022-08-14 20:30:00, -0.1
generated,2022-08-14 20:45:00, -0.11
generated,2022-08-14 21:00:00, -0.09
generated,2022-08-14 21:15:00, -0.11
generated,2022-08-14 21:30:00, -0.11
generated,2022-08-14 21:45:00, -0.02
generated,2022-08-14 22:00:00, -1.19
generated,2022-08-14 22:15:00, -1.45
generated,2022-08-14 22:30:00, -1.51
generated,2022-08-14 22:45:00, -1.38
generated,2022-08-14 23:00:00, -0.4
generated,2022-08-14 23:15:00, -0.1
generated,2022-08-14 23:30:00, -0.14
generated,2022-08-14 23:45:00, -0.06
generated,2022-08-15 00:00:00, -0.0
generated,2022-08-15 00:15:00, -0.0
generated,2022-08-15 00:30:00, -0.0
generated,2022-08-15 00:45:00, -0.0
generated,2022-08-15 01:00:00, -0.72
generated,2022-08-15 01:15:00, -0.0
generated,2022-08-15 01:30:00, -0.0
generated,2022-08-15 01:45:00, -0.0
generated,2022-08-15 02:00:00, -0.0
generated,2022-08-15 02:15:00, -0.0
generated,2022-08-15 02:30:00, -0.0
generated,2022-08-15 02:45:00, -0.0
generated,2022-08-15 03:00:00, -0.0
generated,2022-08-15 03:15:00, -0.0
generated,2022-08-15 03:30:00, -0.0
generated,2022-08-15 03:45:00, -0.0
generated,2022-08-15 04:00:00, -0.0
generated,2022-08-15 04:15:00, -0.0
generated,2022-08-15 04:30:00, -0.0
generated,2022-08-15 04:45:00, -0.0
generated,2022-08-15 05:00:00, -0.0
generated,2022-08-15 05:15:00, -0.0
generated,2022-08-15 05:30:00, -0.0
generated,2022-08-15 05:45:00, -0.0
generated,2022-08-15 06:00:00, -0.0
generated,2022-08-15 06:15:00, -0.0
generated,2022-08-15 06:30:00, -0.0
generated,2022-08-15 06:45:00, -0.0
delivered,2022-08-15 07:00:00, 0.33
delivered,2022-08-15 07:15:00, 0.3
delivered,2022-08-15 07:30:00, 0.3
delivered,2022-08-15 07:45:00, 0.37
delivered,2022-08-15 08:00:00, 0.49
delivered,2022-08-15 08:15:00, 1.38
delivered,2022-08-15 08:30:00, 1.32
delivered,2022-08-15 08:45:00, 0.33
delivered,2022-08-15 09:00:00, 0.99
delivered,2022-08-15 09:15:00, 0.71
delivered,2022-08-15 09:30:00, 0.3
delivered,2022-08-15 09:45:00, 1.23
delivered,2022-08-15 10:00:00, 0.31
delivered,2022-08-15 10:15:00, 0.3
delivered,2022-08-15 10:30:00, 0.95
delivered,2022-08-15 10:45:00, 0.42
delivered,2022-08-15 11:00:00, 0.32
delivered,2022-08-15 11:15:00, 0.31
delivered,2022-08-15 11:30:00, 0.31
delivered,2022-08-15 11:45:00, 0.94
delivered,2022-08-15 12:00:00, 0.5
delivered,2022-08-15 12:15:00, 0.28
delivered,2022-08-15 12:30:00, 0.29
delivered,2022-08-15 12:45:00, 0.31
delivered,2022-08-15 13:00:00, 0.31
delivered,2022-08-15 13:15:00, 0.34
delivered,2022-08-15 13:30:00, 0.33
delivered,2022-08-15 13:45:00, 0.38
delivered,2022-08-15 14:00:00, 0.32
delivered,2022-08-15 14:15:00, 0.28
delivered,2022-08-15 14:30:00, 0.26
delivered,2022-08-15 14:45:00, 0.2
delivered,2022-08-15 15:00:00, 0.1
delivered,2022-08-15 15:15:00, 0.07
delivered,2022-08-15 15:30:00, 0.08
delivered,2022-08-15 15:45:00, 0.09
delivered,2022-08-15 16:00:00, 0.01
delivered,2022-08-15 16:15:00, 0.01
delivered,2022-08-15 16:30:00, 0.0
delivered,2022-08-15 16:45:00, 0.0
delivered,2022-08-15 17:00:00, 0.0
delivered,2022-08-15 17:15:00, 0.48
delivered,2022-08-15 17:30:00, 0.35
delivered,2022-08-15 17:45:00, 0.0
delivered,2022-08-15 18:00:00, 0.0
delivered,2022-08-15 18:15:00, 0.27
delivered,2022-08-15 18:30:00, 0.56
delivered,2022-08-15 18:45:00, 0.54
delivered,2022-08-15 19:00:00, 0.14
delivered,2022-08-15 19:15:00, 0.0
delivered,2022-08-15 19:30:00, 0.0
delivered,2022-08-15 19:45:00, 0.0
delivered,2022-08-15 20:00:00, 0.0
delivered,2022-08-15 20:15:00, 0.0
delivered,2022-08-15 20:30:00, 0.01
delivered,2022-08-15 20:45:00, 0.12
delivered,2022-08-15 21:00:00, 0.0
delivered,2022-08-15 21:15:00, 0.0
delivered,2022-08-15 21:30:00, 0.0
delivered,2022-08-15 21:45:00, 0.0
delivered,2022-08-15 22:00:00, 0.0
delivered,2022-08-15 22:15:00, 0.0
delivered,2022-08-15 22:30:00, 0.0
delivered,2022-08-15 22:45:00, 0.0
delivered,2022-08-15 23:00:00, 0.04
delivered,2022-08-15 23:15:00, 0.01
delivered,2022-08-15 23:30:00, 0.01
delivered,2022-08-15 23:45:00, 0.0
delivered,2022-08-16 00:00:00, 0.09
delivered,2022-08-16 00:15:00, 0.17
delivered,2022-08-16 00:30:00, 0.21
delivered,2022-08-16 00:45:00, 0.38
delivered,2022-08-16 01:00:00, 0.52
delivered,2022-08-16 01:15:00, 0.56
delivered,2022-08-16 01:30:00, 0.8
delivered,2022-08-16 01:45:00, 1.01
delivered,2022-08-16 02:00:00, 1.43
delivered,2022-08-16 02:15:00, 1.51
delivered,2022-08-16 02:30:00, 1.11
delivered,2022-08-16 02:45:00, 1.52
delivered,2022-08-16 03:00:00, 1.52
delivered,2022-08-16 03:15:00, 1.48
delivered,2022-08-16 03:30:00, 1.43
delivered,2022-08-16 03:45:00, 1.45
delivered,2022-08-16 04:00:00, 1.51
delivered,2022-08-16 04:15:00, 0.97
delivered,2022-08-16 04:30:00, 0.81
delivered,2022-08-16 04:45:00, 0.78
delivered,2022-08-16 05:00:00, 0.36
delivered,2022-08-16 05:15:00, 0.35
delivered,2022-08-16 05:30:00, 0.36
delivered,2022-08-16 05:45:00, 0.37
delivered,2022-08-16 06:00:00, 0.37
delivered,2022-08-16 06:15:00, 0.37
delivered,2022-08-16 06:30:00, 0.37
delivered,2022-08-16 06:45:00, 0.33
generated,2022-08-15 07:00:00, -0.0
generated,2022-08-15 07:15:00, -0.0
generated,2022-08-15 07:30:00, -0.0
generated,2022-08-15 07:45:00, -0.0
generated,2022-08-15 08:00:00, -0.0
generated,2022-08-15 08:15:00, -0.0
generated,2022-08-15 08:30:00, -0.0
generated,2022-08-15 08:45:00, -0.0
generated,2022-08-15 09:00:00, -0.0
generated,2022-08-15 09:15:00, -0.0
generated,2022-08-15 09:30:00, -0.0
generated,2022-08-15 09:45:00, -0.0
generated,2022-08-15 10:00:00, -0.0
generated,2022-08-15 10:15:00, -0.0
generated,2022-08-15 10:30:00, -0.0
generated,2022-08-15 10:45:00, -0.0
generated,2022-08-15 11:00:00, -0.0
generated,2022-08-15 11:15:00, -0.0
generated,2022-08-15 11:30:00, -0.0
generated,2022-08-15 11:45:00, -0.0
generated,2022-08-15 12:00:00, -0.0
generated,2022-08-15 12:15:00, -0.0
generated,2022-08-15 12:30:00, -0.0
generated,2022-08-15 12:45:00, -0.0
generated,2022-08-15 13:00:00, -0.0
generated,2022-08-15 13:15:00, -0.0
generated,2022-08-15 13:30:00, -0.0
generated,2022-08-15 13:45:00, -0.0
generated,2022-08-15 14:00:00, -0.0
generated,2022-08-15 14:15:00, -0.0
generated,2022-08-15 14:30:00, -0.0
generated,2022-08-15 14:45:00, -0.0
generated,2022-08-15 15:00:00, -0.0
generated,2022-08-15 15:15:00, -0.0
generated,2022-08-15 15:30:00, -0.0
generated,2022-08-15 15:45:00, -0.0
generated,2022-08-15 16:00:00, -0.0
generated,2022-08-15 16:15:00, -0.08
generated,2022-08-15 16:30:00, -0.2
generated,2022-08-15 16:45:00, -0.31
generated,2022-08-15 17:00:00, -0.44
generated,2022-08-15 17:15:00, -0.08
generated,2022-08-15 17:30:00, -0.29
generated,2022-08-15 17:45:00, -0.76
generated,2022-08-15 18:00:00, -0.87
generated,2022-08-15 18:15:00, -0.09
generated,2022-08-15 18:30:00, -0.0
generated,2022-08-15 18:45:00, -0.0
generated,2022-08-15 19:00:00, -0.21
generated,2022-08-15 19:15:00, -1.24
generated,2022-08-15 19:30:00, -1.18
generated,2022-08-15 19:45:00, -1.28
generated,2022-08-15 20:00:00, -1.31
generated,2022-08-15 20:15:00, -1.23
generated,2022-08-15 20:30:00, -0.09
generated,2022-08-15 20:45:00, -0.15
generated,2022-08-15 21:00:00, -0.11
generated,2022-08-15 21:15:00, -0.13
generated,2022-08-15 21:30:00, -1.15
generated,2022-08-15 21:45:00, -1.43
generated,2022-08-15 22:00:00, -1.55
generated,2022-08-15 22:15:00, -1.47
generated,2022-08-15 22:30:00, -0.62
generated,2022-08-15 22:45:00, -0.13
generated,2022-08-15 23:00:00, -0.07
generated,2022-08-15 23:15:00, -0.04
generated,2022-08-15 23:30:00, -0.32
generated,2022-08-15 23:45:00, -1.23
generated,2022-08-16 00:00:00, -0.52
generated,2022-08-16 00:15:00, -0.0
generated,2022-08-16 00:30:00, -0.0
generated,2022-08-16 00:45:00, -0.0
generated,2022-08-16 01:00:00, -0.0
generated,2022-08-16 01:15:00, -0.0
generated,2022-08-16 01:30:00, -0.0
generated,2022-08-16 01:45:00, -0.0
generated,2022-08-16 02:00:00, -0.0
generated,2022-08-16 02:15:00, -0.0
generated,2022-08-16 02:30:00, -0.0
generated,2022-08-16 02:45:00, -0.0
generated,2022-08-16 03:00:00, -0.0
generated,2022-08-16 03:15:00, -0.0
generated,2022-08-16 03:30:00, -0.0
generated,2022-08-16 03:45:00, -0.0
generated,2022-08-16 04:00:00, -0.0
generated,2022-08-16 04:15:00, -0.0
generated,2022-08-16 04:30:00, -0.0
generated,2022-08-16 04:45:00, -0.0
generated,2022-08-16 05:00:00, -0.0
generated,2022-08-16 05:15:00, -0.0
generated,2022-08-16 05:30:00, -0.0
generated,2022-08-16 05:45:00, -0.0
generated,2022-08-16 06:00:00, -0.0
generated,2022-08-16 06:15:00, -0.0
generated,2022-08-16 06:30:00, -0.0
generated,2022-08-16 06:45:00, -0.0
delivered,2022-08-16 07:00:00, 0.34
delivered,2022-08-16 07:15:00, 0.35
delivered,2022-08-16 07:30:00, 0.36
delivered,2022-08-16 07:45:00, 0.36
delivered,2022-08-16 08:00:00, 1.06
delivered,2022-08-16 08:15:00, 1.45
delivered,2022-08-16 08:30:00, 0.84
delivered,2022-08-16 08:45:00, 0.89
delivered,2022-08-16 09:00:00, 0.81
delivered,2022-08-16 09:15:00, 0.31
delivered,2022-08-16 09:30:00, 0.37
delivered,2022-08-16 09:45:00, 1.29
delivered,2022-08-16 10:00:00, 0.38
delivered,2022-08-16 10:15:00, 0.36
delivered,2022-08-16 10:30:00, 0.97
delivered,2022-08-16 10:45:00, 0.68
delivered,2022-08-16 11:00:00, 0.34
delivered,2022-08-16 11:15:00, 0.36
delivered,2022-08-16 11:30:00, 0.34
delivered,2022-08-16 11:45:00, 0.99
delivered,2022-08-16 12:00:00, 0.55
delivered,2022-08-16 12:15:00, 0.34
delivered,2022-08-16 12:30:00, 0.32
delivered,2022-08-16 12:45:00, 0.32
delivered,2022-08-16 13:00:00, 0.39
delivered,2022-08-16 13:15:00, 0.42
delivered,2022-08-16 13:30:00, 0.37
delivered,2022-08-16 13:45:00, 0.33
delivered,2022-08-16 14:00:00, 0.33
delivered,2022-08-16 14:15:00, 0.26
delivered,2022-08-16 14:30:00, 0.29
delivered,2022-08-16 14:45:00, 0.28
delivered,2022-08-16 15:00:00, 0.24
delivered,2022-08-16 15:15:00, 0.63
delivered,2022-08-16 15:30:00, 1.31
delivered,2022-08-16 15:45:00, 0.25
delivered,2022-08-16 16:00:00, 0.14
delivered,2022-08-16 16:15:00, 1.07
delivered,2022-08-16 16:30:00, 0.03
delivered,2022-08-16 16:45:00, 0.97
delivered,2022-08-16 17:00:00, 0.11
delivered,2022-08-16 17:15:00, 0.66
delivered,2022-08-16 17:30:00, 0.63
delivered,2022-08-16 17:45:00, 0.0
delivered,2022-08-16 18:00:00, 0.0
delivered,2022-08-16 18:15:00, 0.42
delivered,2022-08-16 18:30:00, 0.16
delivered,2022-08-16 18:45:00, 0.13
delivered,2022-08-16 19:00:00, 0.14
delivered,2022-08-16 19:15:00, 0.06
delivered,2022-08-16 19:30:00, 0.14
delivered,2022-08-16 19:45:00, 0.01
delivered,2022-08-16 20:00:00, 0.76
delivered,2022-08-16 20:15:00, 1.12
delivered,2022-08-16 20:30:00, 1.19
delivered,2022-08-16 20:45:00, 0.25
delivered,2022-08-16 21:00:00, 1.17
delivered,2022-08-16 21:15:00, 1.31
delivered,2022-08-16 21:30:00, 1.18
delivered,2022-08-16 21:45:00, 0.6
delivered,2022-08-16 22:00:00, 0.0
delivered,2022-08-16 22:15:00, 0.0
delivered,2022-08-16 22:30:00, 0.39
delivered,2022-08-16 22:45:00, 1.11
delivered,2022-08-16 23:00:00, 1.14
delivered,2022-08-16 23:15:00, 0.18
delivered,2022-08-16 23:30:00, 1.27
delivered,2022-08-16 23:45:00, 0.92
delivered,2022-08-17 00:00:00, 0.42
delivered,2022-08-17 00:15:00, 1.56
delivered,2022-08-17 00:30:00, 1.51
delivered,2022-08-17 00:45:00, 0.71
delivered,2022-08-17 01:00:00, 0.73
delivered,2022-08-17 01:15:00, 1.44
delivered,2022-08-17 01:30:00, 1.74
delivered,2022-08-17 01:45:00, 0.68
delivered,2022-08-17 02:00:00, 1.47
delivered,2022-08-17 02:15:00, 0.73
delivered,2022-08-17 02:30:00, 1.62
delivered,2022-08-17 02:45:00, 1.25
delivered,2022-08-17 03:00:00, 0.85
delivered,2022-08-17 03:15:00, 1.76
delivered,2022-08-17 03:30:00, 1.45
delivered,2022-08-17 03:45:00, 0.58
delivered,2022-08-17 04:00:00, 1.14
delivered,2022-08-17 04:15:00, 0.57
delivered,2022-08-17 04:30:00, 0.55
delivered,2022-08-17 04:45:00, 0.56
delivered,2022-08-17 05:00:00, 0.68
delivered,2022-08-17 05:15:00, 0.66
delivered,2022-08-17 05:30:00, 0.65
delivered,2022-08-17 05:45:00, 0.92
delivered,2022-08-17 06:00:00, 0.67
delivered,2022-08-17 06:15:00, 0.62
delivered,2022-08-17 06:30:00, 0.62
delivered,2022-08-17 06:45:00, 0.59
generated,2022-08-16 07:00:00, -0.0
generated,2022-08-16 07:15:00, -0.0
generated,2022-08-16 07:30:00, -0.0
generated,2022-08-16 07:45:00, -0.0
generated,2022-08-16 08:00:00, -0.0
generated,2022-08-16 08:15:00, -0.0
generated,2022-08-16 08:30:00, -0.0
generated,2022-08-16 08:45:00, -0.0
generated,2022-08-16 09:00:00, -0.0
generated,2022-08-16 09:15:00, -0.0
generated,2022-08-16 09:30:00, -0.0
generated,2022-08-16 09:45:00, -0.0
generated,2022-08-16 10:00:00, -0.0
generated,2022-08-16 10:15:00, -0.0
generated,2022-08-16 10:30:00, -0.0
generated,2022-08-16 10:45:00, -0.0
generated,2022-08-16 11:00:00, -0.0
generated,2022-08-16 11:15:00, -0.0
generated,2022-08-16 11:30:00, -0.0
generated,2022-08-16 11:45:00, -0.0
generated,2022-08-16 12:00:00, -0.0
generated,2022-08-16 12:15:00, -0.0
generated,2022-08-16 12:30:00, -0.0
generated,2022-08-16 12:45:00, -0.0
generated,2022-08-16 13:00:00, -0.0
generated,2022-08-16 13:15:00, -0.0
generated,2022-08-16 13:30:00, -0.0
generated,2022-08-16 13:45:00, -0.0
generated,2022-08-16 14:00:00, -0.0
generated,2022-08-16 14:15:00, -0.0
generated,2022-08-16 14:30:00, -0.0
generated,2022-08-16 14:45:00, -0.0
generated,2022-08-16 15:00:00, -0.0
generated,2022-08-16 15:15:00, -0.0
generated,2022-08-16 15:30:00, -0.0
generated,2022-08-16 15:45:00, -0.0
generated,2022-08-16 16:00:00, -0.05
generated,2022-08-16 16:15:00, -0.0
generated,2022-08-16 16:30:00, -0.27
generated,2022-08-16 16:45:00, -0.0
generated,2022-08-16 17:00:00, -0.39
generated,2022-08-16 17:15:00, -0.0
generated,2022-08-16 17:30:00, -0.07
generated,2022-08-16 17:45:00, -0.56
generated,2022-08-16 18:00:00, -0.84
generated,2022-08-16 18:15:00, -0.1
generated,2022-08-16 18:30:00, -0.0
generated,2022-08-16 18:45:00, -0.0
generated,2022-08-16 19:00:00, -0.0
generated,2022-08-16 19:15:00, -0.52
generated,2022-08-16 19:30:00, -0.76
generated,2022-08-16 19:45:00, -0.22
generated,2022-08-16 20:00:00, -0.07
generated,2022-08-16 20:15:00, -0.0
generated,2022-08-16 20:30:00, -0.0
generated,2022-08-16 20:45:00, -0.0
generated,2022-08-16 21:00:00, -0.0
generated,2022-08-16 21:15:00, -0.0
generated,2022-08-16 21:30:00, -0.0
generated,2022-08-16 21:45:00, -0.01
generated,2022-08-16 22:00:00, -0.07
generated,2022-08-16 22:15:00, -0.08
generated,2022-08-16 22:30:00, -0.05
generated,2022-08-16 22:45:00, -0.0
generated,2022-08-16 23:00:00, -0.0
generated,2022-08-16 23:15:00, -0.0
generated,2022-08-16 23:30:00, -0.0
generated,2022-08-16 23:45:00, -0.0
generated,2022-08-17 00:00:00, -0.0
generated,2022-08-17 00:15:00, -0.01
generated,2022-08-17 00:30:00, -0.0
generated,2022-08-17 00:45:00, -0.0
generated,2022-08-17 01:00:00, -0.0
generated,2022-08-17 01:15:00, -0.0
generated,2022-08-17 01:30:00, -0.0
generated,2022-08-17 01:45:00, -0.0
generated,2022-08-17 02:00:00, -0.0
generated,2022-08-17 02:15:00, -0.0
generated,2022-08-17 02:30:00, -0.0
generated,2022-08-17 02:45:00, -0.0
generated,2022-08-17 03:00:00, -0.0
generated,2022-08-17 03:15:00, -0.0
generated,2022-08-17 03:30:00, -0.0
generated,2022-08-17 03:45:00, -0.0
generated,2022-08-17 04:00:00, -0.0
generated,2022-08-17 04:15:00, -0.0
generated,2022-08-17 04:30:00, -0.0
generated,2022-08-17 04:45:00, -0.0
generated,2022-08-17 05:00:00, -0.0
generated,2022-08-17 05:15:00, -0.0
generated,2022-08-17 05:30:00, -0.0
generated,2022-08-17 05:45:00, -0.0
generated,2022-08-17 06:00:00, -0.0
generated,2022-08-17 06:15:00, -0.0
generated,2022-08-17 06:30:00, -0.0
generated,2022-08-17 06:45:00, -0.0
delivered,2022-08-17 07:00:00, 0.61
delivered,2022-08-17 07:15:00, 0.61
delivered,2022-08-17 07:30:00, 0.54
delivered,2022-08-17 07:45:00, 0.52
delivered,2022-08-17 08:00:00, 0.42
delivered,2022-08-17 08:15:00, 0.58
delivered,2022-08-17 08:30:00, 0.46
delivered,2022-08-17 08:45:00, 0.5
delivered,2022-08-17 09:00:00, 0.48
delivered,2022-08-17 09:15:00, 0.39
delivered,2022-08-17 09:30:00, 0.54
delivered,2022-08-17 09:45:00, 0.32
delivered,2022-08-17 10:00:00, 0.54
delivered,2022-08-17 10:15:00, 0.32
delivered,2022-08-17 10:30:00, 0.52
delivered,2022-08-17 10:45:00, 0.31
delivered,2022-08-17 11:00:00, 0.36
delivered,2022-08-17 11:15:00, 0.41
delivered,2022-08-17 11:30:00, 0.27
delivered,2022-08-17 11:45:00, 0.46
delivered,2022-08-17 12:00:00, 0.32
delivered,2022-08-17 12:15:00, 0.31
delivered,2022-08-17 12:30:00, 0.4
delivered,2022-08-17 12:45:00, 0.45
delivered,2022-08-17 13:00:00, 0.3
delivered,2022-08-17 13:15:00, 0.3
delivered,2022-08-17 13:30:00, 0.29
delivered,2022-08-17 13:45:00, 0.32
delivered,2022-08-17 14:00:00, 0.56
delivered,2022-08-17 14:15:00, 0.46
delivered,2022-08-17 14:30:00, 0.58
delivered,2022-08-17 14:45:00, 0.54
delivered,2022-08-17 15:00:00, 0.54
delivered,2022-08-17 15:15:00, 0.52
delivered,2022-08-17 15:30:00, 0.53
delivered,2022-08-17 15:45:00, 0.44
delivered,2022-08-17 16:00:00, 0.39
delivered,2022-08-17 16:15:00, 0.25
delivered,2022-08-17 16:30:00, 0.13
delivered,2022-08-17 16:45:00, 0.02
delivered,2022-08-17 17:00:00, 0.0
delivered,2022-08-17 17:15:00, 0.0
delivered,2022-08-17 17:30:00, 0.0
delivered,2022-08-17 17:45:00, 0.0
delivered,2022-08-17 18:00:00, 0.0
delivered,2022-08-17 18:15:00, 0.0
delivered,2022-08-17 18:30:00, 0.0
delivered,2022-08-17 18:45:00, 0.0
delivered,2022-08-17 19:00:00, 0.0
delivered,2022-08-17 19:15:00, 0.0
delivered,2022-08-17 19:30:00, 0.0
delivered,2022-08-17 19:45:00, 0.0
delivered,2022-08-17 20:00:00, 0.41
delivered,2022-08-17 20:15:00, 0.44
delivered,2022-08-17 20:30:00, 0.09
delivered,2022-08-17 20:45:00, 0.13
delivered,2022-08-17 21:00:00, 0.12
delivered,2022-08-17 21:15:00, 0.15
delivered,2022-08-17 21:30:00, 0.0
delivered,2022-08-17 21:45:00, 0.0
delivered,2022-08-17 22:00:00, 0.0
delivered,2022-08-17 22:15:00, 0.08
delivered,2022-08-17 22:30:00, 0.0
delivered,2022-08-17 22:45:00, 0.11
delivered,2022-08-17 23:00:00, 0.03
delivered,2022-08-17 23:15:00, 0.18
delivered,2022-08-17 23:30:00, 0.35
delivered,2022-08-17 23:45:00, 0.45
delivered,2022-08-18 00:00:00, 0.6
delivered,2022-08-18 00:15:00, 0.8
delivered,2022-08-18 00:30:00, 0.63
delivered,2022-08-18 00:45:00, 1.09
delivered,2022-08-18 01:00:00, 0.9
delivered,2022-08-18 01:15:00, 1.05
delivered,2022-08-18 01:30:00, 1.14
delivered,2022-08-18 01:45:00, 1.36
delivered,2022-08-18 02:00:00, 1.53
delivered,2022-08-18 02:15:00, 1.75
delivered,2022-08-18 02:30:00, 1.45
delivered,2022-08-18 02:45:00, 1.05
delivered,2022-08-18 03:00:00, 1.79
delivered,2022-08-18 03:15:00, 1.79
delivered,2022-08-18 03:30:00, 1.85
delivered,2022-08-18 03:45:00, 1.98
delivered,2022-08-18 04:00:00, 2.05
delivered,2022-08-18 04:15:00, 1.86
delivered,2022-08-18 04:30:00, 1.94
delivered,2022-08-18 04:45:00, 0.79
delivered,2022-08-18 05:00:00, 0.7
delivered,2022-08-18 05:15:00, 0.71
delivered,2022-08-18 05:30:00, 0.71
delivered,2022-08-18 05:45:00, 0.69
delivered,2022-08-18 06:00:00, 0.65
delivered,2022-08-18 06:15:00, 0.65
delivered,2022-08-18 06:30:00, 0.67
delivered,2022-08-18 06:45:00, 0.68
generated,2022-08-17 07:00:00, -0.0
generated,2022-08-17 07:15:00, -0.0
generated,2022-08-17 07:30:00, -0.0
generated,2022-08-17 07:45:00, -0.0
generated,2022-08-17 08:00:00, -0.0
generated,2022-08-17 08:15:00, -0.0
generated,2022-08-17 08:30:00, -0.0
generated,2022-08-17 08:45:00, -0.0
generated,2022-08-17 09:00:00, -0.0
generated,2022-08-17 09:15:00, -0.0
generated,2022-08-17 09:30:00, -0.0
generated,2022-08-17 09:45:00, -0.0
generated,2022-08-17 10:00:00, -0.0
generated,2022-08-17 10:15:00, -0.0
generated,2022-08-17 10:30:00, -0.0
generated,2022-08-17 10:45:00, -0.0
generated,2022-08-17 11:00:00, -0.0
generated,2022-08-17 11:15:00, -0.0
generated,2022-08-17 11:30:00, -0.0
generated,2022-08-17 11:45:00, -0.0
generated,2022-08-17 12:00:00, -0.0
generated,2022-08-17 12:15:00, -0.0
generated,2022-08-17 12:30:00, -0.0
generated,2022-08-17 12:45:00, -0.0
generated,2022-08-17 13:00:00, -0.0
generated,2022-08-17 13:15:00, -0.0
generated,2022-08-17 13:30:00, -0.0
generated,2022-08-17 13:45:00, -0.0
generated,2022-08-17 14:00:00, -0.0
generated,2022-08-17 14:15:00, -0.0
generated,2022-08-17 14:30:00, -0.0
generated,2022-08-17 14:45:00, -0.0
generated,2022-08-17 15:00:00, -0.0
generated,2022-08-17 15:15:00, -0.0
generated,2022-08-17 15:30:00, -0.0
generated,2022-08-17 15:45:00, -0.0
generated,2022-08-17 16:00:00, -0.0
generated,2022-08-17 16:15:00, -0.0
generated,2022-08-17 16:30:00, -0.0
generated,2022-08-17 16:45:00, -0.04
generated,2022-08-17 17:00:00, -0.13
generated,2022-08-17 17:15:00, -0.25
generated,2022-08-17 17:30:00, -0.34
generated,2022-08-17 17:45:00, -0.42
generated,2022-08-17 18:00:00, -0.51
generated,2022-08-17 18:15:00, -0.63
generated,2022-08-17 18:30:00, -0.68
generated,2022-08-17 18:45:00, -0.78
generated,2022-08-17 19:00:00, -0.84
generated,2022-08-17 19:15:00, -0.84
generated,2022-08-17 19:30:00, -0.89
generated,2022-08-17 19:45:00, -0.94
generated,2022-08-17 20:00:00, -0.18
generated,2022-08-17 20:15:00, -0.22
generated,2022-08-17 20:30:00, -0.64
generated,2022-08-17 20:45:00, -0.33
generated,2022-08-17 21:00:00, -0.25
generated,2022-08-17 21:15:00, -0.13
generated,2022-08-17 21:30:00, -1.23
generated,2022-08-17 21:45:00, -1.14
generated,2022-08-17 22:00:00, -1.15
generated,2022-08-17 22:15:00, -0.0
generated,2022-08-17 22:30:00, -1.11
generated,2022-08-17 22:45:00, -0.22
generated,2022-08-17 23:00:00, -0.01
generated,2022-08-17 23:15:00, -0.0
generated,2022-08-17 23:30:00, -0.0
generated,2022-08-17 23:45:00, -0.0
generated,2022-08-18 00:00:00, -0.0
generated,2022-08-18 00:15:00, -0.08
generated,2022-08-18 00:30:00, -0.02
generated,2022-08-18 00:45:00, -0.0
generated,2022-08-18 01:00:00, -0.0
generated,2022-08-18 01:15:00, -0.0
generated,2022-08-18 01:30:00, -0.0
generated,2022-08-18 01:45:00, -0.0
generated,2022-08-18 02:00:00, -0.0
generated,2022-08-18 02:15:00, -0.0
generated,2022-08-18 02:30:00, -0.0
generated,2022-08-18 02:45:00, -0.0
generated,2022-08-18 03:00:00, -0.0
generated,2022-08-18 03:15:00, -0.0
generated,2022-08-18 03:30:00, -0.0
